label,tweet,index
1,sweetheart lady i'm hard hoe!,5744
1,yall ever car ya moma singing every song come like bitch know sch,5745
1,bitches go sleep,5746
1,bitch looking dumber dumber minute. ;,5747
0,3 common white people activities 1. wearing tapout 2. shooting schools 3. calling nigger xbox,5748
1,bad bitches thing like,5749
1,got bitches tho. that's got.,5750
1,i'm rea start smacking bitches period ! bluffin best,5751
1,got hella hoes,5752
1,likes dem mexican hoes. day suck 5 dollas,5753
2,slopes us bro hahaha,5754
1,"boy obviously gonna slaying pussy tonight, dressed ninja turtle",5755
1,one side chicks came 5k bitches know live hiding cuz,5756
1,"wanna come bitch, took another hit, think i'm feeling high",5757
1,call negro,5758
1,aye g. fucked yo bitch mistake.,5759
1,bitch ain't fall nothing. bet take licks you. no?,5760
2,sewing also requirement jihadi girl - keep men's clothes presentable feminism,5761
1,i'm gym looking bitches booty creeping,5762
1,niggas bitches,5763
1,somewhere world bitch ordering roses look like lonely bitch office,5764
2,make paper ball trash,5765
1,rock cock jam clam,5766
1,lana.it ain't nuttin' ta fuck bitch dawg! fro horse men,5767
2,lmaooo call phone want birds *migos voice*,5768
1,y'all look fucking retarded y'alls pants ankles.,5769
2,national bird - american bald eagle - endangered species success story.,5770
1,supposed attract bitches tutu though?,5771
1,lotta fck niggas twitter. really talking like bitches.,5772
1,"i'm surprised i'm still school tbh, quite retard times. i'm either exceptional subject absolute shiteee.",5773
1,bitches talking ride die every nigga talk to. bitch done died like 8 times already,5774
1,trust hoes,5775
1,girls w fat pussy slim waist fat ass n innocent smiles truuuuuu,5776
1,"i'm trynna find wifey type, hoe type.",5777
1,saw bad bitch today,5778
2,"js feet, song trash loll",5779
1,"mother fuck everything got going today i'm going vegas hours, bitch.",5780
1,nigra da back,5781
2,mimi trash lol,5782
2,want vanilla oreos,5783
1,bitches came wit,5784
2,good options left indeed. president makes jimmy carter look like piker. sad.,5785
2,pacer nation 4/4 road! perfect way continue finished pac ers dian ho os ers,5786
1,"twitter taught many bitch made niggas world, fooled",5787
1,still bitch,5788
1,twitter fye niggas used go trending topics recycled tweets hoes screaming want loy,5789
1,bitches average. spend money got it. ya girl want gon get fucked ain't askin,5790
1,looking like nappy headed hoe reppin patrick ewing crew neck tho,5791
1,bitches smackin,5792
2,nicca swear see madden lol,5793
1,like bitches,5794
1,"lsu got lot thirsty, muching, nasty hoes. football team stay running thru yall meal ticket wanting hoes lol",5795
1,know nigga bitch. niggas got nerve twitter.,5796
1,stupid bitch!,5797
1,i'm sick hoes real got somebody looks ain't bout pussy shit.,5798
2,zerah cushite came army one million men 300 chariots. came far mare,5799
2,nephew albino albinos astigmatisms eye spasms partial blindness faults,5800
2,that's like saying i've pinto since 72 dude i've iphone since beginning.,5801
1,dumb ass screams fuck redskins big ass echo filled parking garage,5802
1,basement diving mook bastards,5803
1,low self esteem niggas walk around braggin bitches fucked! something prove ppl,5804
1,scared pussy,5805
1,"i'm addicted ig, twitter side bitch",5806
1,tell hating ass niggah shut fuck,5807
1,haha bitch really tho good catch yo ! pretty fun last time chilled,5808
1,dat colored guy braisin,5809
1,played nigga smh bitches shady. oh god ;,5810
1,update three arrsted german gay guy left critical condition fag bashed belgrade,5811
1,thank you. hate you. eat poison. fall down. run face first wall. yankees missed playoffs.,5812
1,someone tweets hoes aint loyal laid crib looking like.,5813
1,dis bitch jus blew high,5814
2,"i'm confused. martins indi drew yellow card, see steal tank brazilian army open fire",5815
0,water wet. nike dc trash.,5816
1,old cunt needs sit,5817
2,poor little guinea pig died (,5818
1,ho lifetime cray,5819
1,hoes aint loyal,5820
1,fucc cash u hoe ? i'm going respect u poccets broke ?,5821
1,"can't handle liquor, bitches can't handle me.",5822
1,u zoom see hairy nipples,5823
1,need ran theo theo homie rocking cool need free shit hoes,5824
1,niggas spend $500 look good bitch even buy 99 cent burger,5825
1,buy fucking life never even broken sweat stop crying bitch,5826
1,look better bitch outfit floor boy,5827
1,niggas needa stop wearing mk that's bitches lol,5828
2,"confused. lefties using bridge ghazi hashtag mock bridge situation frivolous, seriously equating",5829
0,whites pies. well negro pies?,5830
1,lol bitches yea go get bouncer eye ballin' clearly pussy ass,5831
1,"hoes fucking, want seem like hoe gotta hit em low.",5832
1,| desi | spicy oriental paki brunette sucks un,5833
1,feel sorry fo niggas dat gtta make shit lie about. would hate think fuckin much.#bitch,5834
1,profesional sports enjoyed white trash.,5835
1,"tupac said ain't killer push me, revenge sweetest joy next getting pussy ;",5836
1,aint getting hoes come back room staying circus circus bruh,5837
1,squad bitch nigga,5838
1,"probably hate even look white (when i'm technically poc), white hair i'm double cracker",5839
1,talkin' bout bitches gettin' butthurt right?!,5840
2,i've tried. always hit alt+f4 eat mega stuffed oreos can't figure programs. lol,5841
1,"girl pussy ain't shit me, baby girl roll get high",5842
1,"almost forgot 40,000 tweets still bitches",5843
2,breaking yankees acquire lebron james 3 team deal per sources,5844
0,every gook lo sang el es deported killed.,5845
1,lightskins like y'all got fuck i'm dicking young bitches refund check got pay rent,5846
2,"like worst lyrics post beautiful know they're talking about, trash",5847
1,bitches mad mf know i'm getting,5848
1,awnser phone pussy,5849
1,text niggah!,5850
1,calling nasty hoes out! mrs. wells real,5851
2,well ontario like kind dump ghetto moved since cheaper live so.,5852
0,jackies retard least make grilled cheese!,5853
1,there's like one ex's that's still kinda cute. bitches got fat.,5854
1,pussy loves speak tongues.,5855
2,"cause i'm free bird now, bird change",5856
1,bitch bad n single single fo reason.hoe prolly cray runna,5857
2,justice british seagull spray-painted red thugs! bird able fly anymore! h,5858
1,everybody drive like retards rains lol,5859
1,bitches need guidance.,5860
1,time go studio make really good music act like know bitches flexed since,5861
1,wish bitch would tell something know nigga. girlboo,5862
1,like even cuz know gotta bitch,5863
2,"thought would think cute.you know, like shut clam 5 minutes! dunce",5864
1,hate niggas get mad cuz fucked girl really happy showed bitch unloyal,5865
1,like keke say real niggas got heart take real bitch show,5866
1,nah bitch stank,5867
1,bitch mentioned dr. ruff.i'm done.,5868
1,pay stop lil bitch? gah damn shut fuck up!,5869
1,"nah worth 52 character, bitch.",5870
1,l8v3 fuckin wit nigga getting emotional remind bitch blake (50,5871
2,politico says rney win goes gallup thing. lmao tea bag gers morning joe,5872
1,trust hoes,5873
1,need ut expose hoes page hmmmmm !,5874
1,trapping motherfucker juggin like bitch catch traffic might juggin yo bitch -,5875
2,trash wheel twitter? googly eyes?,5876
1,evil son bitch deserves everything that's coming,5877
1,else remembers bitches,5878
2,mmmh daily out! stories via ; yellow in! luv bling!,5879
1,left calc final singing i'm boss ass bitch that's indication went.,5880
2,fran hillbilly virginia mountain man pre-1800s white anglo-saxon beliefs,5881
1,free ballout lil bitch,5882
0,least say im crazy.some nigga gotta find bitch wild shooting ass,5883
2,"thank you, hand candy charlie",5884
2,best asian massage park slope --top rated spa 718-622-0221 - 24,5885
2,"like dark, light, carmel, white, red, tan, yellow, blue, purple, green. doesnt matter color",5886
1,weeknd bitches love dark skin fellas now.,5887
1,could never bring fw bitch nigga wears everybody else shit like um broke bummy ya fuccing boof,5888
2,tryin say ofay?,5889
1,"u got twin bed yo bitch ass better invite yo crib, u better sleeping futon boy",5890
1,biddin bitches family,5891
1,pussy watch nuh mi neva lov mon. -badmon,5892
1,"haha, i've swatted little bitch around night, starting feel bit sorry him, seriously.",5893
0,awkward u fag ; wonder who's awesome tank,5894
1,tom ford probably fucking hoes,5895
2,foles vs 9ers san fran eli vs redskins dc,5896
0,love people there's one fag goes school catch ninja star face asap,5897
2,weird outside. like yellow.,5898
1,kick door smack bitch make wanna ride past ya house sit.,5899
1,love big booty bitches!,5900
1,one thing baby never call bitch phone bout nigga. ion know app somebody playing aint,5901
2,teixeira point tonight.,5902
1,"2 things world aint seen, thats ufo bitch need !",5903
0,ugly nigger,5904
1,slide hoe dm's like,5905
1,alcohol.drunk hoe miss.,5906
2,would help others can't handle uppers cripples plus moderation taken consideration it'll bad,5907
2,anniversary 9/11 al qaeda supporters claim ben laden show jihadi authenticity pathetic,5908
1,side hoe omg,5909
2,"als je syrie tweet, volg maar, zij komt er vandaan zal je precies uitleggen hoe wat.",5910
1,also.pussy!.if shit offends u.get twitter.block me.and go suck cock.,5911
2,golden oreos best,5912
1,take queer ass dubstep,5913
1,y'all niggas really love hoes nigga qualities huh.she roll blunt better wifey,5914
1,"would love parkside sport girls, dressed like kobe day everyday! let see 1 hoes",5915
1,pass interference dumb ass zebra jerks,5916
2,"kaaspiet,bloempiet.?lol men weet van gekkigheid niet meer hoe ze simpele oplossing tegen racisme moet maken.zolang maar blanke beslissing",5917
1,shit stalkers obsessed bitches crazy ex bitches me. life wonderful,5918
1,free pancake day ihop.side bitches finna finally get date nigga,5919
0,fucking losers wetbacks sorry sorry,5920
1,bitch bad,5921
1,aye bitch try,5922
1,gum drop looking bitch commenting peoples looks,5923
1,fuck bitch lol,5924
2,"kris, griff ghetto know anything sperrys vans",5925
2,dare colored players hockey?,5926
1,nigga phone broke best believe gon memorize main bitch number bitch that's cash number,5927
1,hate stupid bitches cry stupid reasons,5928
1,love stripper bitches,5929
1,lauderdale. . + that's hoes at?,5930
0,rebel science .is using actual woman genetic engineering lab natural clones . something. fag got,5931
1,love pussy,5932
2,charlie wearing 'don't tread me' flag pin? every dem show congress 2015 wearing ;,5933
2,tortillas trash though.,5934
1,"hoe , always hoe",5935
1,hoe ain't loyal - nigga cheated girl 7 times broke him.,5936
1,"milf sexy ass mom 35. 20, bitch baby",5937
1,naw deez ain't 24s hoe u gota add 4 mo .#str8up,5938
2,i'd rather follow girls instagram rather bird brain tweets tl,5939
2,know ghetto see streets named martin luther king jr littlejohn.,5940
1,never put hoes b4 bros,5941
1,become bitch day day,5942
1,beautiful female still find way fuck w/ ratchet hoes. get,5943
1,turn bitch,5944
2,"field, hearts! star derek jeter starred back school? yank",5945
1,y'all females let sink min? moment silence get y'all bitches thinking right?,5946
1,"thought bros hoes , guess",5947
1,ratchet white trash,5948
1,eating pussy good.eating everybody pussy ain't healthy,5949
1,shout babes ! love bitch.,5950
1,lol baddest bitches porn stars n strippers,5951
1,bitch taste even dare eat,5952
1,need one research street signs near usaa . hang bitch bed lol,5953
1,hoes going broke trying look rich. act wage!,5954
1,^___^ still walked said something pussy,5955
1,soon bitch think shit sweet. give em wat asking for!,5956
1,bitch spoil,5957
2,cheese crackers lack ing,5958
1,"or. run wildcat. let romo run deep post, murray bomb bitch tony",5959
0,nigga fuckin faggot,5960
1,oh forgot retarded lol lemme break bg hoes lmao,5961
1,titty wrecked ya bitch.,5962
1,"jammin sad songs, smoking squares thinking bout bitches. lmfao",5963
2,happy belated ( sixty-fifth) 65 birthday *28 aunt mary agnes strong,5964
0,what's black yellow going win year? wrong! answer tiger woods.,5965
1,ass oreos name thad castle.,5966
1,know hoes wishy washy,5967
1,let text hoes gm sumpin,5968
1,need grow mullets together get bitches hate us,5969
2,ho ho ho.,5970
1,"fuck lux knowledge mooks presence, delivery connecting people. crazy.",5971
1,"working hard bitch today, deserve reward.",5972
1,english killed leprechauns. thank god. annoying little bastards.,5973
1,fuck ms. patrick bitch can't teach shit,5974
1,bitches needa take notes,5975
2,figure da ofay like see family pitcher,5976
2,heard green tea makes lose weight. imma coon explains watermelon,5977
1,must bitch sike naw always beefing,5978
1,2k14 online hitting niggah,5979
1,cancel bitch like ninooo,5980
2,skippy kats. fez band name,5981
1,queen latifah dyke id contemplate fucking. rns wait.,5982
2,"perhaps i'm diehard yankee fan, there's point watching debacle tig ers else on? lol",5983
1,"where'd get beauty scar tough guy, eating pussy . scarface",5984
1,age limit movies? ain't fault 13yr old traumatized r rates film bunch pussies,5985
1,dude bitch nigga took running,5986
1,iheinz201 stfu! thinks ugly hard look at! get fuck chat faggot block oct 30th 1am,5987
0,lmfao watching porn beating yo homie text u show name banner faggot,5988
1,"juan likes black girls monday - wednesday, spanish girls thursday friday, white bitches weekend tbb",5989
1,"hoes give now, shame could see cherry stems fucking street.",5990
2,"i'm redneck, without homophobia racism",5991
1,oomf make skin itch. like ew bitch.,5992
1,"$3 bud lites $4 well shots bar tn, plus i'm giving away trip las vegas. cunt come visit bourbon st",5993
1,"i'd go jamaica n attend wild dancehall events, jus five star frog splash bitch tree n get",5994
1,like women pussy smell like burnt cheese,5995
